file,precision,registers,version,block,sort,kernel time,total time,memory
6_SKEWEDCONSTWIDTH,float,32,3,1024,h,333368,336792,51721096
6_SKEWEDCONSTWIDTH,float,32,3,1024,H,332119,335525,51721192
6_SKEWEDCONSTWIDTH,double,32,1,1024,-,1263005,1264527,193282476
6_SKEWEDCONSTWIDTH,double,32,1,1024,w,1006405,1013667,193544308
6_SKEWEDCONSTWIDTH,double,32,1,1024,W,1015497,1022865,193544308
6_SKEWEDCONSTWIDTH,double,32,1,1024,h,1013795,1021137,193544328
6_SKEWEDCONSTWIDTH,double,32,1,1024,H,1011408,1018635,193544328
6_SKEWEDCONSTWIDTH,double,32,2,1024,-,1270974,1272427,193282476
6_SKEWEDCONSTWIDTH,double,32,2,1024,w,1008881,1016193,193544308
6_SKEWEDCONSTWIDTH,double,32,2,1024,W,1016833,1024033,193544308
6_SKEWEDCONSTWIDTH,double,32,2,1024,h,1016838,1024088,193544328
6_SKEWEDCONSTWIDTH,double,32,2,1024,H,1014335,1021522,193544328
6_SKEWEDCONSTWIDTH,double,32,3,1024,-,1272596,1274161,184649796
6_SKEWEDCONSTWIDTH,double,32,3,1024,w,888111,895598,106100212
6_SKEWEDCONSTWIDTH,double,32,3,1024,W,891509,898949,105854068
6_SKEWEDCONSTWIDTH,double,32,3,1024,h,889492,896880,102296252
6_SKEWEDCONSTWIDTH,double,32,3,1024,H,888977,896455,102296540
