file,precision,registers,version,block,sort,kernel time,total time,memory
0_UNIFORM_10000,float,32,3,1024,W,23297,24978,4773936
0_UNIFORM_10000,float,32,3,1024,H,23246,24898,4773936
0_UNIFORM_10000,double,32,1,1024,-,68640,69222,9332088
0_UNIFORM_10000,double,32,1,1024,W,68439,70758,9372088
0_UNIFORM_10000,double,32,1,1024,H,68418,70751,9372088
0_UNIFORM_10000,double,32,2,1024,-,68119,68740,9332088
0_UNIFORM_10000,double,32,2,1024,W,68476,70804,9372088
0_UNIFORM_10000,double,32,2,1024,H,68589,70913,9372088
0_UNIFORM_10000,double,32,3,1024,-,68820,69356,9333996
0_UNIFORM_10000,double,32,3,1024,W,68520,70812,9373996
0_UNIFORM_10000,double,32,3,1024,H,68780,71099,9373996
1_RAND_10000,float,32,1,1024,-,1260647,1261238,48422264
1_RAND_10000,float,32,1,1024,W,1082733,1084474,48461904
1_RAND_10000,float,32,1,1024,H,1056862,1058572,48461924
1_RAND_10000,float,32,2,1024,-,1291428,1292002,48422264
1_RAND_10000,float,32,2,1024,W,1103673,1105406,48461904
1_RAND_10000,float,32,2,1024,H,1071716,1073412,48461924
1_RAND_10000,float,32,3,1024,-,1132346,1132871,37828952
1_RAND_10000,float,32,3,1024,W,826968,828652,30177816
1_RAND_10000,float,32,3,1024,H,751571,753195,24772048
1_RAND_10000,double,32,1,1024,-,2171090,2171713,96702324
1_RAND_10000,double,32,1,1024,W,1950768,1953224,96741964
1_RAND_10000,double,32,1,1024,H,1920962,1923413,96741980
1_RAND_10000,double,32,2,1024,-,2184171,2184798,96702324
1_RAND_10000,double,32,2,1024,W,1959510,1961907,96741964
1_RAND_10000,double,32,2,1024,H,1927936,1930340,96741980
1_RAND_10000,double,32,3,1024,-,2041826,2042396,75488964
1_RAND_10000,double,32,3,1024,W,1678386,1680700,60280276
1_RAND_10000,double,32,3,1024,H,1599925,1602254,49350420
2_RANDCONSTHEIGHT_10000,float,32,1,1024,-,120567,121056,4742268
