file,precision,registers,version,block,sort,kernel time,total time
skew_hw_1_100000,double,-,3,1024,H,268031,279329
skew_hw_1_100000,double,-,3,1024,w,287196,298483
skew_hw_1_100000,double,-,3,1024,W,287459,299506
skew_hw_1_100000,double,32,3,1024,h,273642,285675
skew_hw_1_100000,double,32,3,1024,H,256979,269767
skew_hw_1_100000,double,32,3,1024,w,271384,284032
skew_hw_1_100000,double,32,3,1024,W,274597,288009
skew_hw_10_100000,float,-,3,1024,h,410704,416491
skew_hw_10_100000,float,-,3,1024,H,405965,411628
skew_hw_10_100000,float,-,3,1024,w,422846,428730
skew_hw_10_100000,float,-,3,1024,W,423379,429138
skew_hw_10_100000,float,32,3,1024,h,325525,331275
skew_hw_10_100000,float,32,3,1024,H,320682,326320
skew_hw_10_100000,float,32,3,1024,w,337156,342867
skew_hw_10_100000,float,32,3,1024,W,336936,343188
skew_hw_10_100000,double,-,3,1024,h,1042515,1054123
skew_hw_10_100000,double,-,3,1024,H,1029140,1042025
skew_hw_10_100000,double,-,3,1024,w,1039611,1052766
skew_hw_10_100000,double,-,3,1024,W,1044455,1057427
skew_hw_10_100000,double,32,3,1024,h,929897,941428
skew_hw_10_100000,double,32,3,1024,H,917162,931420
skew_hw_10_100000,double,32,3,1024,w,920591,934292
skew_hw_10_100000,double,32,3,1024,W,926784,939795
skew_w_1_rand_h_100000,float,-,3,1024,h,93389,98997
skew_w_1_rand_h_100000,float,-,3,1024,H,86832,92409
skew_w_1_rand_h_100000,float,-,3,1024,w,103283,108994
skew_w_1_rand_h_100000,float,-,3,1024,W,102015,107598
skew_w_1_rand_h_100000,float,32,3,1024,h,80602,86246
skew_w_1_rand_h_100000,float,32,3,1024,H,74610,80218
skew_w_1_rand_h_100000,float,32,3,1024,w,89296,94887
skew_w_1_rand_h_100000,float,32,3,1024,W,89916,95520
skew_w_1_rand_h_100000,double,-,3,1024,h,279864,292045
skew_w_1_rand_h_100000,double,-,3,1024,H,265652,278862
skew_w_1_rand_h_100000,double,-,3,1024,w,287169,300172
skew_w_1_rand_h_100000,double,-,3,1024,W,288722,301669
skew_w_1_rand_h_100000,double,32,3,1024,h,272910,284374
skew_w_1_rand_h_100000,double,32,3,1024,H,254752,266099
skew_w_1_rand_h_100000,double,32,3,1024,w,272080,284971
skew_w_1_rand_h_100000,double,32,3,1024,W,276306,289126
skew_w_10_rand_h_100000,float,-,3,1024,h,410694,417285
skew_w_10_rand_h_100000,float,-,3,1024,H,406621,413384
skew_w_10_rand_h_100000,float,-,3,1024,w,421632,428254
skew_w_10_rand_h_100000,float,-,3,1024,W,423048,429653
skew_w_10_rand_h_100000,float,32,3,1024,h,326322,332632
skew_w_10_rand_h_100000,float,32,3,1024,H,321349,327019
skew_w_10_rand_h_100000,float,32,3,1024,w,337362,343107
skew_w_10_rand_h_100000,float,32,3,1024,W,337594,343299
skew_w_10_rand_h_100000,double,-,3,1024,h,1039491,1051719
skew_w_10_rand_h_100000,double,-,3,1024,H,1031849,1044235
skew_w_10_rand_h_100000,double,-,3,1024,w,1033841,1045304
skew_w_10_rand_h_100000,double,-,3,1024,W,1050519,1061986
skew_w_10_rand_h_100000,double,32,3,1024,h,931248,942628
skew_w_10_rand_h_100000,double,32,3,1024,H,917496,929058
skew_w_10_rand_h_100000,double,32,3,1024,w,922809,934195
skew_w_10_rand_h_100000,double,32,3,1024,W,926671,938100
unif_book_hw_100000,float,-,3,1024,h,333971,339479
unif_book_hw_100000,float,-,3,1024,H,333960,339543
unif_book_hw_100000,float,-,3,1024,w,333979,339457
unif_book_hw_100000,float,-,3,1024,W,334035,340166
unif_book_hw_100000,float,32,3,1024,h,278299,283931
unif_book_hw_100000,float,32,3,1024,H,278432,283897
unif_book_hw_100000,float,32,3,1024,w,278356,283837
unif_book_hw_100000,float,32,3,1024,W,277980,283451
unif_book_hw_100000,double,-,3,1024,h,984894,995530
unif_book_hw_100000,double,-,3,1024,H,984826,996367
unif_book_hw_100000,double,-,3,1024,w,984985,995964
unif_book_hw_100000,double,-,3,1024,W,985066,996034
unif_book_hw_100000,double,32,3,1024,h,897031,908046
